ID,CASENO,OFFENSE,CVLEGEND,CVDOW,Block_Location,BLKADDR,City,State,Day,Lat,Lon,timestamp
1722,17031898,BURGLARY AUTO,BURGLARY - VEHICLE,6,"2000 DEL NORTE ST
Berkeley, CA
(37.889017, -122.272389)",2000 DEL NORTE ST,Berkeley,CA,Saturday,37.889017,-122.272389,3/6/2017 21:30
1723,17015235,VANDALISM,VANDALISM,6,"3000 SHATTUCK AVE
Berkeley, CA
(37.855026, -122.266475)",3000 SHATTUCK AVE,Berkeley,CA,Saturday,37.855026,-122.266475,18/03/2017 23:09
1724,17015010,ASSAULT/BATTERY MISD.,ASSAULT,5,"TREMONT STREET &amp; ESSEX ST
Berkeley, CA
(37.853552, -122.268286)",TREMONT STREET & ESSEX ST,Berkeley,CA,Friday,37.853552,-122.268286,17/03/2017 22:16
1725,17041740,THEFT MISD. (UNDER $950),LARCENY,2,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA,Tuesday,37.868714,-122.259189,30/05/2017 16:18
1726,17024828,ASSAULT/BATTERY MISD.,ASSAULT,3,"2900 SACRAMENTO ST
Berkeley, CA
(37.8549, -122.27945)",2900 SACRAMENTO ST,Berkeley,CA,Wednesday,37.8549,-122.27945,3/5/2017 9:30
1727,17091094,VANDALISM,VANDALISM,5,"2100 UNIVERSITY AVE
Berkeley, CA
(37.872175, -122.267835)",2100 UNIVERSITY AVE,Berkeley,CA,Friday,37.872175,-122.267835,9/6/2017 8:15
1728,17017282,ROBBERY,ROBBERY,1,"BLAKE STREET &amp; TELEGRAPH AVE
Berkeley, CA
(37.864173, -122.258616)",BLAKE STREET & TELEGRAPH AVE,Berkeley,CA,Monday,37.864173,-122.258616,27/03/2017 22:30
1729,17027572,THEFT MISD. (UNDER $950),LARCENY,5,"1500 DERBY ST
Berkeley, CA
(37.858867, -122.278992)",1500 DERBY ST,Berkeley,CA,Friday,37.858867,-122.278992,12/5/2017 8:45
1730,17090895,THEFT MISD. (UNDER $950),LARCENY,4,"2300 JEFFERSON AVE
Berkeley, CA
(37.866265, -122.278162)",2300 JEFFERSON AVE,Berkeley,CA,Thursday,37.866265,-122.278162,4/5/2017 22:00
1731,17049369,VANDALISM,VANDALISM,5,"2200 DWIGHT WAY
Berkeley, CA
(37.864238, -122.265263)",2200 DWIGHT WAY,Berkeley,CA,Friday,37.864238,-122.265263,11/8/2017 0:01
1732,17023719,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,6,"1900 SHATTUCK AVE
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AVE,Berkeley,CA,Saturday,37.873687,-122.268616,29/04/2017 23:19
1733,17091361,VANDALISM,VANDALISM,5,"1000 HARRISON ST
Berkeley, CA
(37.8819, -122.298197)",1000 HARRISON ST,Berkeley,CA,Friday,37.8819,-122.298197,14/07/2017 10:00
1734,17090484,BURGLARY AUTO,BURGLARY - VEHICLE,6,"2400 WEBSTER ST
Berkeley, CA
(37.855199, -122.259768)",2400 WEBSTER ST,Berkeley,CA,Saturday,37.855199,-122.259768,4/3/2017 21:00
1735,17013630,ASSAULT/BATTERY MISD.,ASSAULT,6,"700 HARRISON ST
Berkeley, CA
(37.880564, -122.304896)",700 HARRISON ST,Berkeley,CA,Saturday,37.880564,-122.304896,11/3/2017 11:49
1736,17044173,ASSAULT/BATTERY FEL.,ASSAULT,6,"CENTER STREET &amp; M L KING JR WAY
Berkeley, CA
",CENTER STREET & M L KING JR WAY,Berkeley,CA,Saturday,,,29/07/2017 19:55
1737,17022802,ASSAULT/BATTERY MISD.,ASSAULT,1,"1200 UNIVERSITY AVE
Berkeley, CA
(37.869385, -122.28953)",1200 UNIVERSITY AVE,Berkeley,CA,Monday,37.869385,-122.28953,24/04/2017 13:15
1738,17023798,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,6,"SHATTUCK AVENUE &amp; BANCROFT WAY
Berkeley, CA
(37.867583, -122.267844)",SHATTUCK AVENUE & BANCROFT WAY,Berkeley,CA,Saturday,37.867583,-122.267844,29/04/2017 3:29
1739,17022297,2ND RESPONSE,NOISE VIOLATION,6,"2300 DWIGHT WAY
Berkeley, CA
(37.864535, -122.262993)",2300 DWIGHT WAY,Berkeley,CA,Saturday,37.864535,-122.262993,22/04/2017 0:03
1740,17046488,THEFT MISD. (UNDER $950),LARCENY,2,"2400 TELEGRAPH AVE
Berkeley, CA
(37.866761, -122.258779)",2400 TELEGRAPH AVE,Berkeley,CA,Tuesday,37.866761,-122.258779,8/8/2017 21:29
1741,17034377,THEFT MISD. (UNDER $950),LARCENY,4,"2800 ADELINE ST
Berkeley, CA
(37.858079, -122.268016)",2800 ADELINE ST,Berkeley,CA,Thursday,37.858079,-122.268016,15/06/2017 13:48
1742,17028532,DISTURBANCE,DISORDERLY CONDUCT,6,"SIXTY-THIRD STREET &amp; MARKET ST
Berkeley, CA
",SIXTY-THIRD STREET & MARKET ST,Berkeley,CA,Saturday,,,20/05/2017 1:05
1743,17045963,THEFT MISD. (UNDER $950),LARCENY,2,"1800 CURTIS ST
Berkeley, CA
(37.872104, -122.289812)",1800 CURTIS ST,Berkeley,CA,Tuesday,37.872104,-122.289812,1/8/2017 14:00
1744,17091212,VANDALISM,VANDALISM,1,"1200 HASKELL ST
Berkeley, CA
(37.850541, -122.286037)",1200 HASKELL ST,Berkeley,CA,Monday,37.850541,-122.286037,19/06/2017 18:40
1745,17020028,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1,"1100 PARKER ST
Berkeley, CA
(37.859364, -122.288914)",1100 PARKER ST,Berkeley,CA,Monday,37.859364,-122.288914,10/4/2017 17:30
1746,17024344,DOMESTIC VIOLENCE,FAMILY OFFENSE,0,"3000 ADELINE ST
Berkeley, CA
(37.85488, -122.269079)",3000 ADELINE ST,Berkeley,CA,Sunday,37.85488,-122.269079,30/04/2017 10:00
1747,17018188,VANDALISM,VANDALISM,5,"2100 SAN PABLO AVE
Berkeley, CA
(37.867533, -122.291719)",2100 SAN PABLO AVE,Berkeley,CA,Friday,37.867533,-122.291719,31/03/2017 0:01
1748,17043662,MISSING ADULT,MISSING PERSON,4,"2100 M L KING JR WAY
Berkeley, CA
",2100 M L KING JR WAY,Berkeley,CA,Thursday,,,27/07/2017 10:14
1749,17026743,ROBBERY,ROBBERY,4,"2400 PROSPECT ST
Berkeley, CA
(37.867717, -122.249901)",2400 PROSPECT ST,Berkeley,CA,Thursday,37.867717,-122.249901,11/5/2017 23:07
1750,17017028,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1,"2100 OXFORD ST
Berkeley, CA
(37.87091, -122.265993)",2100 OXFORD ST,Berkeley,CA,Monday,37.87091,-122.265993,27/03/2017 2:00
1751,17032000,VANDALISM,VANDALISM,0,"2400 WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 WARRING ST,Berkeley,CA,Sunday,37.867708,-122.250801,4/6/2017 19:50
1752,17017161,ASSAULT/BATTERY MISD.,ASSAULT,1,"2200 SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AVE,Berkeley,CA,Monday,37.869363,-122.268028,27/03/2017 19:24
1753,17091608,VANDALISM,VANDALISM,1,"1800 SONOMA AVE
Berkeley, CA
(37.885752, -122.27805)",1800 SONOMA AVE,Berkeley,CA,Monday,37.885752,-122.27805,14/08/2017 3:15
1754,17033265,VANDALISM,VANDALISM,6,"2100 CENTER ST
Berkeley, CA
(37.870308, -122.26805)",2100 CENTER ST,Berkeley,CA,Saturday,37.870308,-122.26805,10/6/2017 1:00
1755,17043115,DISTURBANCE,DISORDERLY CONDUCT,1,"1900 SHATTUCK AVE
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AVE,Berkeley,CA,Monday,37.873687,-122.268616,24/07/2017 19:04
1756,17029870,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,5,"3100 LEWISTON AVE
Berkeley, CA
(37.853738, -122.251663)",3100 LEWISTON AVE,Berkeley,CA,Friday,37.853738,-122.251663,26/05/2017 11:15
1757,17043725,THEFT MISD. (UNDER $950),LARCENY,3,"1900 UNIVERSITY AVE
Berkeley, CA
(37.871544, -122.272714)",1900 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.871544,-122.272714,26/07/2017 11:30
1758,17034417,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,4,"1300 HARMON ST
Berkeley, CA
(37.848357, -122.281521)",1300 HARMON ST,Berkeley,CA,Thursday,37.848357,-122.281521,15/06/2017 16:00
1759,17037971,DISTURBANCE,DISORDERLY CONDUCT,2,"2400 EIGHTH ST
Berkeley, CA
(37.862184, -122.293517)",2400 EIGHTH ST,Berkeley,CA,Tuesday,37.862184,-122.293517,27/06/2017 21:00
1760,17020964,ASSAULT/BATTERY MISD.,ASSAULT,6,"M L KING JR WAY &amp; ALLSTON WAY
Berkeley, CA
",M L KING JR WAY & ALLSTON WAY,Berkeley,CA,Saturday,,,15/04/2017 14:12
1761,17016758,2ND RESPONSE,NOISE VIOLATION,6,"3000 ACTON ST
Berkeley, CA
(37.853085, -122.281368)",3000 ACTON ST,Berkeley,CA,Saturday,37.853085,-122.281368,25/03/2017 22:49
1762,17040193,THEFT MISD. (UNDER $950),LARCENY,2,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA,Tuesday,37.868714,-122.259189,11/7/2017 16:12
1763,17035786,BURGLARY AUTO,BURGLARY - VEHICLE,3,"2100 DWIGHT WAY
Berkeley, CA
(37.863977, -122.267307)",2100 DWIGHT WAY,Berkeley,CA,Wednesday,37.863977,-122.267307,21/06/2017 9:00
1764,17091449,VANDALISM,VANDALISM,0,"2200 GRANT ST
Berkeley, CA
(37.868355, -122.274953)",2200 GRANT ST,Berkeley,CA,Sunday,37.868355,-122.274953,23/07/2017 2:00
1765,17047250,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,5,"1400 UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AVE,Berkeley,CA,Friday,37.870054,-122.284263,11/8/2017 18:00
1766,17042734,THEFT FELONY (OVER $950),LARCENY,6,"1900 SHATTUCK AVE
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AVE,Berkeley,CA,Saturday,37.873687,-122.268616,22/07/2017 20:55
1767,17030448,ROBBERY,ROBBERY,0,"1300 SAN PABLO AVE
Berkeley, CA
(37.880262, -122.295809)",1300 SAN PABLO AVE,Berkeley,CA,Sunday,37.880262,-122.295809,28/05/2017 17:50
1768,17090767,BURGLARY AUTO,BURGLARY - VEHICLE,1,"2450 DURANT AVE
Berkeley, CA
(37.867668, -122.260109)",2450 DURANT AVE,Berkeley,CA,Monday,37.867668,-122.260109,17/04/2017 14:45
1769,17038690,SEXUAL ASSAULT FEL.,SEX CRIME,2,"2300 CHANNING WAY
Berkeley, CA
(37.866327, -122.263359)",2300 CHANNING WAY,Berkeley,CA,Tuesday,37.866327,-122.263359,4/7/2017 15:30
1770,17047877,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1,"1200 SIXTH ST
Berkeley, CA
(37.881142, -122.30191)",1200 SIXTH ST,Berkeley,CA,Monday,37.881142,-122.30191,14/08/2017 18:00
1771,17046655,VANDALISM,VANDALISM,3,"2600 DWIGHT WAY
Berkeley, CA
(37.86542, -122.25618)",2600 DWIGHT WAY,Berkeley,CA,Wednesday,37.86542,-122.25618,9/8/2017 15:50
1772,17039165,THEFT MISD. (UNDER $950),LARCENY,5,"2800 COLLEGE AVE
Berkeley, CA
(37.859988, -122.253339)",2800 COLLEGE AVE,Berkeley,CA,Friday,37.859988,-122.253339,7/7/2017 3:00
1773,17026877,BURGLARY AUTO,BURGLARY - VEHICLE,5,"BOWDITCH STREET &amp; DURANT AVE
Berkeley, CA
(37.868103, -122.25672)",BOWDITCH STREET & DURANT AVE,Berkeley,CA,Friday,37.868103,-122.25672,12/5/2017 16:15
1774,17022473,NARCOTICS,DRUG VIOLATION,6,"2400 TELEGRAPH AVE
Berkeley, CA
(37.866761, -122.258779)",2400 TELEGRAPH AVE,Berkeley,CA,Saturday,37.866761,-122.258779,22/04/2017 21:05
1775,17016417,THEFT MISD. (UNDER $950),LARCENY,2,"1300 FRANCISCO ST
Berkeley, CA
(37.873351, -122.287274)",1300 FRANCISCO ST,Berkeley,CA,Tuesday,37.873351,-122.287274,21/03/2017 0:10
1776,17091448,BURGLARY AUTO,BURGLARY - VEHICLE,2,"1300 FOURTH ST
Berkeley, CA
(37.878644, -122.303432)",1300 FOURTH ST,Berkeley,CA,Tuesday,37.878644,-122.303432,25/07/2017 18:50
1777,17013464,THEFT FROM AUTO,LARCENY - FROM VEHICLE,5,"2800 SEVENTH ST
Berkeley, CA
(37.855106, -122.29242)",2800 SEVENTH ST,Berkeley,CA,Friday,37.855106,-122.29242,10/3/2017 16:43
1778,17037497,ROBBERY,ROBBERY,4,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,Berkeley,CA,Thursday,37.869685,-122.272804,29/06/2017 10:56
1779,17040296,NARCOTICS,DRUG VIOLATION,3,"SHATTUCK AVENUE &amp; DURANT AVE
Berkeley, CA
(37.8667, -122.267614)",SHATTUCK AVENUE & DURANT AVE,Berkeley,CA,Wednesday,37.8667,-122.267614,12/7/2017 3:28
1780,17015341,ASSAULT/BATTERY MISD.,ASSAULT,0,"UNIVERSITY AVENUE &amp; CALIFORNIA ST
Berkeley, CA
(37.870627, -122.279765)",UNIVERSITY AVENUE & CALIFORNIA ST,Berkeley,CA,Sunday,37.870627,-122.279765,19/03/2017 14:20
1781,17090597,THEFT FELONY (OVER $950),LARCENY,2,"2120 UNIVERSITY AVE
Berkeley, CA
(37.87221, -122.267546)",2120 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.87221,-122.267546,21/03/2017 13:05
1782,17019006,ROBBERY,ROBBERY,3,"2100 FIFTH ST
Berkeley, CA
(37.866288, -122.298344)",2100 FIFTH ST,Berkeley,CA,Wednesday,37.866288,-122.298344,5/4/2017 22:00
1783,17023936,NARCOTICS,DRUG VIOLATION,6,"37.8604074730001000, -122.2991894540000000
Berkeley, CA
","37.8604074730001000, -122.2991894540000000",Berkeley,CA,Saturday,,,29/04/2017 19:14
1784,17091302,BURGLARY AUTO,BURGLARY - VEHICLE,4,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA,Thursday,37.863611,-122.317566,6/7/2017 17:30
1785,17050828,ASSAULT/BATTERY MISD.,ASSAULT,0,"1400 SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 SHATTUCK AVE,Berkeley,CA,Sunday,37.881957,-122.269551,27/08/2017 11:00
1786,17031029,FRAUD/FORGERY,FRAUD,3,"400 VASSAR AVE
Berkeley, CA
(37.904224, -122.272694)",400 VASSAR AVE,Berkeley,CA,Wednesday,37.904224,-122.272694,10/5/2017 14:42
1787,17035432,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1,"2000 SIXTH ST
Berkeley, CA
(37.867589, -122.297553)",2000 SIXTH ST,Berkeley,CA,Monday,37.867589,-122.297553,19/06/2017 21:00
1788,17091560,BURGLARY AUTO,BURGLARY - VEHICLE,1,"SHATTUCK AVE/WARD ST
Berkeley, CA
",SHATTUCK AVE/WARD ST,Berkeley,CA,Monday,,,7/8/2017 17:30
1789,17091304,BURGLARY AUTO,BURGLARY - VEHICLE,4,"3100 ETON AVE
Berkeley, CA
(37.854012, -122.251243)",3100 ETON AVE,Berkeley,CA,Thursday,37.854012,-122.251243,6/7/2017 22:00
1790,17021738,ASSAULT/BATTERY MISD.,ASSAULT,3,"2100 CENTER ST
Berkeley, CA
(37.870308, -122.26805)",2100 CENTER ST,Berkeley,CA,Wednesday,37.870308,-122.26805,19/04/2017 12:35
1791,17034152,MISSING ADULT,MISSING PERSON,5,"1000 HARRISON ST
Berkeley, CA
(37.8819, -122.298197)",1000 HARRISON ST,Berkeley,CA,Friday,37.8819,-122.298197,9/6/2017 18:00
1792,17020004,MISSING ADULT,MISSING PERSON,5,"2000 DELAWARE ST
Berkeley, CA
(37.874489, -122.271072)",2000 DELAWARE ST,Berkeley,CA,Friday,37.874489,-122.271072,7/4/2017 11:00
1793,17037911,VANDALISM,VANDALISM,3,"2300 ELLSWORTH ST
Berkeley, CA
(37.867972, -122.263699)",2300 ELLSWORTH ST,Berkeley,CA,Wednesday,37.867972,-122.263699,28/06/2017 22:00
1794,17091397,THEFT MISD. (UNDER $950),LARCENY,3,"2300 DWIGHT WAY
Berkeley, CA
(37.864535, -122.262993)",2300 DWIGHT WAY,Berkeley,CA,Wednesday,37.864535,-122.262993,19/07/2017 17:35
1795,17048885,SEXUAL ASSAULT FEL.,SEX CRIME,6,"1400 SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 SHATTUCK AVE,Berkeley,CA,Saturday,37.881957,-122.269551,19/08/2017 15:55
1796,17012674,DOMESTIC VIOLENCE,FAMILY OFFENSE,1,"2300 SHATTUCK AVE
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AVE,Berkeley,CA,Monday,37.867176,-122.267802,6/3/2017 19:00
1797,17090632,VANDALISM,VANDALISM,1,"2200 SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AVE,Berkeley,CA,Monday,37.869363,-122.268028,27/03/2017 18:30
1798,17048614,THEFT MISD. (UNDER $950),LARCENY,4,"100 BERKELEY SQ
Berkeley, CA
(37.871171, -122.267718)",100 BERKELEY SQ,Berkeley,CA,Thursday,37.871171,-122.267718,17/08/2017 16:50
1799,17045554,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,5,"ADELINE STREET &amp; ASHBY AVE
Berkeley, CA
(37.854629, -122.26916)",ADELINE STREET & ASHBY AVE,Berkeley,CA,Friday,37.854629,-122.26916,4/8/2017 21:20
1800,17012191,DISTURBANCE,DISORDERLY CONDUCT,5,"SHATTUCK AVENUE &amp; BERKELEY WAY
Berkeley, CA
(37.872989, -122.268532)",SHATTUCK AVENUE & BERKELEY WAY,Berkeley,CA,Friday,37.872989,-122.268532,3/3/2017 22:20
1801,17023459,BURGLARY AUTO,BURGLARY - VEHICLE,4,"2100 BROWNING ST
Berkeley, CA
(37.868616, -122.288365)",2100 BROWNING ST,Berkeley,CA,Thursday,37.868616,-122.288365,27/04/2017 17:50
1802,17033710,ASSAULT/BATTERY FEL.,ASSAULT,1,"2000 CARLETON ST
Berkeley, CA
(37.860926, -122.269532)",2000 CARLETON ST,Berkeley,CA,Monday,37.860926,-122.269532,12/6/2017 12:30
1803,17043671,BURGLARY AUTO,BURGLARY - VEHICLE,4,"1500 UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 UNIVERSITY AVE,Berkeley,CA,Thursday,37.870396,-122.281585,27/07/2017 14:30
1804,17090785,THEFT FELONY (OVER $950),LARCENY,5,"600 ADDISON ST
Berkeley, CA
(37.865793, -122.301779)",600 ADDISON ST,Berkeley,CA,Friday,37.865793,-122.301779,14/04/2017 17:35
1805,17019667,THEFT MISD. (UNDER $950),LARCENY,6,"200 UNIVERSITY AVE
Berkeley, CA
(37.865491, -122.310065)",200 UNIVERSITY AVE,Berkeley,CA,Saturday,37.865491,-122.310065,8/4/2017 21:30
1806,17091210,BURGLARY AUTO,BURGLARY - VEHICLE,4,"400 KENTUCKY AVE
Berkeley, CA
(37.904154, -122.272662)",400 KENTUCKY AVE,Berkeley,CA,Thursday,37.904154,-122.272662,22/06/2017 18:10
1807,17050225,BURGLARY AUTO,BURGLARY - VEHICLE,4,"1000 UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 UNIVERSITY AVE,Berkeley,CA,Thursday,37.868641,-122.29415,24/08/2017 23:30
1808,17028778,VEHICLE STOLEN,MOTOR VEHICLE THEFT,6,"1400 DWIGHT WAY
Berkeley, CA
(37.86194, -122.283026)",1400 DWIGHT WAY,Berkeley,CA,Saturday,37.86194,-122.283026,20/05/2017 22:00
1809,17023362,GUN/WEAPON,WEAPONS OFFENSE,4,"2000 CENTER ST
Berkeley, CA
(37.869973, -122.270557)",2000 CENTER ST,Berkeley,CA,Thursday,37.869973,-122.270557,27/04/2017 11:30
1810,17049574,THEFT FROM AUTO,LARCENY - FROM VEHICLE,3,"2000 BLAKE ST
Berkeley, CA
(37.862781, -122.269376)",2000 BLAKE ST,Berkeley,CA,Wednesday,37.862781,-122.269376,9/8/2017 11:00
1811,17026183,THEFT FROM PERSON,LARCENY,2,"2000 OREGON ST
Berkeley, CA
(37.857409, -122.268473)",2000 OREGON ST,Berkeley,CA,Tuesday,37.857409,-122.268473,9/5/2017 12:47
1812,17091346,BURGLARY AUTO,BURGLARY - VEHICLE,2,"2700 DWIGHT WAY
Berkeley, CA
(37.865748, -122.253396)",2700 DWIGHT WAY,Berkeley,CA,Tuesday,37.865748,-122.253396,11/7/2017 23:10
1813,17046923,MUNICIPAL CODE,ALL OTHER OFFENSES,4,"800 COLUSA AVE
Berkeley, CA
(37.893696, -122.281105)",800 COLUSA AVE,Berkeley,CA,Thursday,37.893696,-122.281105,10/8/2017 19:44
1814,17019419,THEFT MISD. (UNDER $950),LARCENY,5,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AVE,Berkeley,CA,Friday,37.871828,-122.270516,7/4/2017 20:11
1815,17090855,BURGLARY AUTO,BURGLARY - VEHICLE,1,"70 STONEWALL RD
Berkeley, CA
(37.862078, -122.243899)",70 STONEWALL RD,Berkeley,CA,Monday,37.862078,-122.243899,24/04/2017 19:00
1816,17091581,VANDALISM,VANDALISM,1,"VINE STREET &amp; WALNUT ST
Berkeley, CA
(37.880376, -122.268183)",VINE STREET & WALNUT ST,Berkeley,CA,Monday,37.880376,-122.268183,31/07/2017 15:10
1817,17038807,VANDALISM,VANDALISM,5,"1800 SECOND ST
Berkeley, CA
(37.869594, -122.30292)",1800 SECOND ST,Berkeley,CA,Friday,37.869594,-122.30292,9/6/2017 18:33
1818,17034441,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,4,"600 BONNIE LN
Berkeley, CA
",600 BONNIE LN,Berkeley,CA,Thursday,,,15/06/2017 20:15
1819,17041543,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1,"2100 UNIVERSITY AVE
Berkeley, CA
(37.872175, -122.267835)",2100 UNIVERSITY AVE,Berkeley,CA,Monday,37.872175,-122.267835,17/07/2017 13:15
1820,17018940,DISTURBANCE,DISORDERLY CONDUCT,3,"2100 MILVIA ST
Berkeley, CA
(37.870603, -122.270612)",2100 MILVIA ST,Berkeley,CA,Wednesday,37.870603,-122.270612,5/4/2017 15:46
1821,17019770,BRANDISHING,WEAPONS OFFENSE,0,"FOURTH STREET &amp; HARRISON ST
Berkeley, CA
(37.880718, -122.304145)",FOURTH STREET & HARRISON ST,Berkeley,CA,Sunday,37.880718,-122.304145,9/4/2017 12:30
1822,17090543,BURGLARY AUTO,BURGLARY - VEHICLE,2,"2600 RUSSELL ST
Berkeley, CA
(37.858165, -122.255687)",2600 RUSSELL ST,Berkeley,CA,Tuesday,37.858165,-122.255687,14/03/2017 1:30
1823,17090904,THEFT MISD. (UNDER $950),LARCENY,0,"2200 OREGON ST
Berkeley, CA
(37.857993, -122.263965)",2200 OREGON ST,Berkeley,CA,Sunday,37.857993,-122.263965,7/5/2017 17:30
1824,17022221,THEFT FROM PERSON,LARCENY,5,"1000 GILMAN ST
Berkeley, CA
(37.88015, -122.297446)",1000 GILMAN ST,Berkeley,CA,Friday,37.88015,-122.297446,21/04/2017 21:00
1825,17049592,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2,"SIXTY-THIRD STREET &amp; BAKER ST
Berkeley, CA
",SIXTY-THIRD STREET & BAKER ST,Berkeley,CA,Tuesday,,,22/08/2017 13:43
1826,17040207,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2,"2700 DURANT AVE
Berkeley, CA
(37.868352, -122.254459)",2700 DURANT AVE,Berkeley,CA,Tuesday,37.868352,-122.254459,11/7/2017 17:30
1827,17020354,BURGLARY AUTO,BURGLARY - VEHICLE,3,"1000 GILMAN ST
Berkeley, CA
(37.88015, -122.297446)",1000 GILMAN ST,Berkeley,CA,Wednesday,37.88015,-122.297446,12/4/2017 16:40
1828,17029975,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,5,"2100 CENTER ST
Berkeley, CA
(37.870308, -122.26805)",2100 CENTER ST,Berkeley,CA,Friday,37.870308,-122.26805,26/05/2017 19:20
1829,17015143,VANDALISM,VANDALISM,5,"2600 SHATTUCK AVE
Berkeley, CA
(37.861677, -122.26716)",2600 SHATTUCK AVE,Berkeley,CA,Friday,37.861677,-122.26716,17/03/2017 18:00
1830,17090969,BURGLARY AUTO,BURGLARY - VEHICLE,5,"2000 CURTIS ST
Berkeley, CA
(37.869849, -122.289561)",2000 CURTIS ST,Berkeley,CA,Friday,37.869849,-122.289561,19/05/2017 0:00
1831,17030651,BURGLARY AUTO,BURGLARY - VEHICLE,1,"1200 FIFTH ST
Berkeley, CA
(37.880786, -122.303067)",1200 FIFTH ST,Berkeley,CA,Monday,37.880786,-122.303067,29/05/2017 16:30
1832,17013164,DISTURBANCE,DISORDERLY CONDUCT,6,"100 SPINNAKER WAY
Berkeley, CA
(37.870287, -122.316238)",100 SPINNAKER WAY,Berkeley,CA,Saturday,37.870287,-122.316238,11/3/2017 8:46
1833,17038760,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,6,"1700 FOURTH ST
Berkeley, CA
(37.871268, -122.30106)",1700 FOURTH ST,Berkeley,CA,Saturday,37.871268,-122.30106,1/7/2017 4:30
1834,17028119,VANDALISM,VANDALISM,3,"1500 OXFORD ST
Berkeley, CA
(37.880519, -122.267051)",1500 OXFORD ST,Berkeley,CA,Wednesday,37.880519,-122.267051,17/05/2017 23:30
1835,17090615,BURGLARY AUTO,BURGLARY - VEHICLE,4,"DANA STREET &amp; CHANNING WAY
Berkeley, CA
(37.866622, -122.26108)",DANA STREET & CHANNING WAY,Berkeley,CA,Thursday,37.866622,-122.26108,23/03/2017 17:20
1836,17090963,THEFT MISD. (UNDER $950),LARCENY,5,"1900 NAPA AVE
Berkeley, CA
(37.88633, -122.275359)",1900 NAPA AVE,Berkeley,CA,Friday,37.88633,-122.275359,19/05/2017 5:25
1837,17036912,FRAUD/FORGERY,FRAUD,1,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Monday,37.871167,-122.268285,26/06/2017 16:09
1838,17020455,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,3,"1800 EUCLID AVE
Berkeley, CA
(37.876045, -122.260336)",1800 EUCLID AVE,Berkeley,CA,Wednesday,37.876045,-122.260336,12/4/2017 23:00
1839,17015061,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,6,"TELEGRAPH AVENUE &amp; PARKER ST
Berkeley, CA
(37.863272, -122.258656)",TELEGRAPH AVENUE & PARKER ST,Berkeley,CA,Saturday,37.863272,-122.258656,11/3/2017 17:30
1840,17034363,MISSING ADULT,MISSING PERSON,4,"2000 DWIGHT WAY
Berkeley, CA
(37.863679, -122.26963)",2000 DWIGHT WAY,Berkeley,CA,Thursday,37.863679,-122.26963,15/06/2017 12:40
1841,17041989,IDENTITY THEFT,FRAUD,5,"1900 M L KING JR WAY
Berkeley, CA
",1900 M L KING JR WAY,Berkeley,CA,Friday,,,30/06/2017 12:00
